Index,index,"SYMBOL 
","COMPANY 
","NAME OF THE ACQUIRER/DISPOSER 
","CATEGORY OF PERSON 
","% SHAREHOLDING (PRIOR) 
","NO. OF SECURITIES (ACQUIRED/DISPLOSED) 
","VALUE OF SECURITY (ACQUIRED/DISPLOSED) 
","ACQUISITION/DISPOSAL TRANSACTION TYPE 
","TYPE OF SECURITY (POST) 
","NO. OF SECURITY (POST) 
","MODE OF ACQUISITION 
","BROADCASTE DATE AND TIME 
"
43,43,CRISIL,CRISIL Limited,Abhay Kantak,Employees/Designated Employees,0.0,263,392133,Sell,Equity Shares,1229,Market Sale,11-Jun-2020 00:21
44,44,CRISIL,CRISIL Limited,Abhay Kantak,Employees/Designated Employees,0.0,1176,1733375,Sell,Equity Shares,53,Market Sale,11-Jun-2020 00:21
45,45,CYIENT,Cyient Limited,Vikas Sehgal,Director,0.59,89370,18878662,Buy,Equity Shares,738570,Market Purchase,09-Jun-2020 18:44
46,46,DMART,Avenue Supermarts Limited,Sudipta Chatterjee,Employees/Designated Employees,0.01,10000,24500000,Sell,Equity Shares,90600,Gift,10-Jun-2020 18:45
47,47,DMART,Avenue Supermarts Limited,Prashant Lokhande,Employees/Designated Employees,0.01,5000,12265982,Sell,Equity Shares,115050,Market Sale,10-Jun-2020 18:45
48,48,DMART,Avenue Supermarts Limited,Jaideep Soman,Employees/Designated Employees,0.01,1000,2500000,Sell,Equity Shares,102321,Market Sale,10-Jun-2020 18:45
49,49,DMART,Avenue Supermarts Limited,Manoranjan Sahoo,Employees/Designated Employees,0.0,500,1223800,Sell,Equity Shares,57080,Market Sale,10-Jun-2020 18:45
50,50,DRREDDY,Dr. Reddy's Laboratories Limited,Vansi Krishna PV,Employees/Designated Employees,0.0,600,2418275,Sell,Equity Shares,324,Market Sale,09-Jun-2020 15:15
51,51,DRREDDY,Dr. Reddy's Laboratories Limited,C Nirmala Raju,Employees/Designated Employees,0.0,248,1001636,Sell,Equity Shares,0,Market Sale,09-Jun-2020 15:15
52,52,DRREDDY,Dr. Reddy's Laboratories Limited,Anuj Reddy,Employees/Designated Employees,0.0,600,2409094,Sell,Equity Shares,490,Market Sale,09-Jun-2020 15:15
53,53,DRREDDY,Dr. Reddy's Laboratories Limited,Sunil Kumar Kalra,Employees/Designated Employees,0.0,253,1009851,Sell,Equity Shares,447,Market Sale,09-Jun-2020 15:15
54,54,E2E,E2E Networks Limited,TARUN DUA,Promoters,54.4,20000,511000,Buy,Equity Shares,7844695,Market Purchase,11-Jun-2020 19:29
55,55,E2E,E2E Networks Limited,TARUN DUA,Promoters,54.14,38000,858000,Buy,Equity Shares,7824695,Market Purchase,09-Jun-2020 19:21
56,56,EMAMILTD,Emami Limited,Smriti Agarwal,Promoters,0.07,240000,47340000,Pledge Revoke,Equity Shares,334000,Revokation of Pledge,09-Jun-2020 21:19
57,57,ESCORTS,Escorts Limited,SHAILENDRA AGRAWAL,Director,0.01,7590,7407217,Sell,Equity Shares,0,Market Sale,09-Jun-2020 18:41
58,58,FSL,Firstsource Solutions Limited,Firstsource Employee Benefit Trust,Other,0.96,850000,33202074,Buy,Equity Shares,7515100,Market Purchase,10-Jun-2020 19:20
59,59,GODREJIND,Godrej Industries Limited,Godrej Seeds & Genetics Limited,Promoter Group,1.41,2296,838459,Buy,Equity Shares,4762918,Market Purchase,11-Jun-2020 21:41
60,60,GODREJIND,Godrej Industries Limited,Godrej Seeds & Genetics Limited,Promoter Group,1.41,4493,1573528,Buy,Equity Shares,4760622,Market Purchase,09-Jun-2020 21:49
61,61,GODREJIND,Godrej Industries Limited,Godrej Seeds & Genetics Limited,Promoter Group,1.42,58907,22283663,Buy,Equity Shares,4821825,Market Purchase,11-Jun-2020 21:41
62,62,GODREJIND,Godrej Industries Limited,Godrej Seeds & Genetics Limited,Promoter Group,1.3,388457,135693758,Buy,Equity Shares,4756129,Market Purchase,09-Jun-2020 21:49
63,63,HDFC,Housing Development Finance Corporation Limited,GANGULI M,Employees/Designated Employees,0.05,95500,149920675,Buy,Equity Shares,1024063,ESOP,11-Jun-2020 16:02
64,64,HDFC,Housing Development Finance Corporation Limited,SARDANA RAJEEV,Employees/Designated Employees,0.04,26250,26634563,Buy,Equity Shares,657390,ESOP,11-Jun-2020 16:02
65,65,HDFC,Housing Development Finance Corporation Limited,SARDANA RAJEEV,Employees/Designated Employees,0.04,250,253663,Buy,Equity Shares,631140,ESOP,11-Jun-2020 16:02
66,66,HDFC,Housing Development Finance Corporation Limited,SARDANA RAJEEV,Employees/Designated Employees,0.04,250,253663,Buy,Equity Shares,630890,ESOP,11-Jun-2020 16:02
67,67,HDFCAMC,HDFC Asset Management Company Limited,KRISHAN KUMAR DAGA,Employees/Designated Employees,0.02,450,1192500,Sell,Equity Shares,49950,Market Sale,11-Jun-2020 12:19
68,68,HDFCBANK,HDFC Bank Limited,Rajesh Sharma,Employees/Designated Employees,0.0,3000,3015000,Sell,Equity Shares,117800,Market Sale,09-Jun-2020 18:03
69,69,HDFCBANK,HDFC Bank Limited,Sanjiv Bhuyan,Employees/Designated Employees,0.0,2000,2047086,Sell,Equity Shares,15400,Market Sale,11-Jun-2020 16:29
70,70,HDFCBANK,HDFC Bank Limited,Ritesh Sampat,Employees/Designated Employees,0.0,2500,2645000,Sell,Equity Shares,25500,Market Sale,11-Jun-2020 16:29
71,71,HDFCBANK,HDFC Bank Limited,Munish Mittal,Employees/Designated Employees,0.0,4500,4754724,Sell,Equity Shares,60400,Market Sale,11-Jun-2020 16:29
72,72,HDFCBANK,HDFC Bank Limited,Rakesh Singh,Employees/Designated Employees,0.0,156000,160305600,Sell,Equity Shares,0,Market Sale,09-Jun-2020 18:03
73,73,HDFCBANK,HDFC Bank Limited,Amit Dayal,Employees/Designated Employees,0.0,4000,3973000,Sell,Equity Shares,52800,Market Sale,11-Jun-2020 16:29
74,74,HDFCBANK,HDFC Bank Limited,Ashok Khanna,Other,0.0,45800,47394972,Sell,Equity Shares,12000,Market Sale,09-Jun-2020 18:03
75,75,HDFCBANK,HDFC Bank Limited,Rohit Hariprasad Maroo,Other,0.0,300,1170290,Sell,Equity Shares,121496,Market Sale,09-Jun-2020 18:03
76,76,HDFCBANK,HDFC Bank Limited,Anil L Bhavnani,Employees/Designated Employees,0.01,1500,1595850,Sell,Equity Shares,325430,Market Sale,09-Jun-2020 18:03
77,77,HDFCBANK,HDFC Bank Limited,Neeraj Chawla,Employees/Designated Employees,0.0,1635,1655148,Sell,Equity Shares,61065,Market Sale,11-Jun-2020 16:29
78,78,HDFCBANK,HDFC Bank Limited,Neena Handa,Employees/Designated Employees,0.0,2000,2074000,Sell,Equity Shares,45300,Market Sale,09-Jun-2020 18:03
79,79,HDFCBANK,HDFC Bank Limited,Bindumadhav P Tikekar,Employees/Designated Employees,0.01,5000,5193800,Sell,Equity Shares,344722,Market Sale,09-Jun-2020 18:03
80,80,HDFCBANK,HDFC Bank Limited,Manish Kumar Agrawal,Employees/Designated Employees,0.0,1000,1062620,Sell,Equity Shares,49406,Market Sale,09-Jun-2020 18:03
81,81,HDFCBANK,HDFC Bank Limited,Anand Mankodi,Employees/Designated Employees,0.0,1500,1552500,Sell,Equity Shares,203500,Market Sale,09-Jun-2020 18:03
82,82,HDFCBANK,HDFC Bank Limited,Ashish Agarwal,Employees/Designated Employees,0.0,2000,2070192,Sell,Equity Shares,66300,Market Sale,09-Jun-2020 18:03
83,83,HDFCBANK,HDFC Bank Limited,Munish Mittal,Employees/Designated Employees,0.0,5400,5497442,Sell,Equity Shares,64900,Market Sale,09-Jun-2020 18:03
84,84,HDFCBANK,HDFC Bank Limited,Amit Kumar Saraff,Employees/Designated Employees,0.0,1000,1010000,Sell,Equity Shares,7400,Market Sale,09-Jun-2020 18:03
85,85,ICICIBANK,ICICI Bank Limited,AJAY KUMAR MOHANTY,Employees/Designated Employees,0.0,25000,9015000,Pledge Invoke,Equity Shares,40740,Invocation of pledge,10-Jun-2020 18:30
86,86,ICICIBANK,ICICI Bank Limited,Anish Madhavan,Employees/Designated Employees,0.0,15000,5500920,Pledge Invoke,Equity Shares,38500,Invocation of pledge,10-Jun-2020 18:30
87,87,ICICIBANK,ICICI Bank Limited,SANDEEP BAKHSHI,Key Managerial Personnel,0.0,10000,3500000,Sell,Equity Shares,220005,Market Sale,11-Jun-2020 17:50
88,88,ICICIBANK,ICICI Bank Limited,RAJAT KHANNA,Employees/Designated Employees,0.0,8800,3160810,Sell,Equity Shares,0,Market Sale,11-Jun-2020 17:50
89,89,ICICIPRULI,ICICI Prudential Life Insurance Company Limited,Puneet Nanda,Director,0.01,20000,8070000,Sell,Equity Shares,130000,Market Sale,10-Jun-2020 11:53
90,90,ICICIPRULI,ICICI Prudential Life Insurance Company Limited,B. Srinivas,Employees/Designated Employees,0.0,1300,520130,Sell,Equity Shares,3300,Market Sale,10-Jun-2020 11:53
91,91,ICICIPRULI,ICICI Prudential Life Insurance Company Limited,JUDHAJIT DAS,Employees/Designated Employees,0.0,1000,386719,Sell,Equity Shares,6000,Market Sale,10-Jun-2020 11:53
92,92,ICICIPRULI,ICICI Prudential Life Insurance Company Limited,B. Srinivas,Employees/Designated Employees,0.0,800,298585,Sell,Equity Shares,1400,Market Sale,10-Jun-2020 11:53
93,93,ICICIPRULI,ICICI Prudential Life Insurance Company Limited,B. Srinivas,Employees/Designated Employees,0.0,500,193625,Sell,Equity Shares,2800,Market Sale,10-Jun-2020 11:53
94,94,ICICIPRULI,ICICI Prudential Life Insurance Company Limited,B. Srinivas,Employees/Designated Employees,0.0,3200,416000,Buy,Equity Shares,4600,ESOP,10-Jun-2020 11:53
95,95,ICICIPRULI,ICICI Prudential Life Insurance Company Limited,JUDHAJIT DAS,Employees/Designated Employees,0.0,1000,403804,Sell,Equity Shares,4000,Market Sale,10-Jun-2020 11:53
96,96,ICICIPRULI,ICICI Prudential Life Insurance Company Limited,JUDHAJIT DAS,Employees/Designated Employees,0.0,1000,389762,Sell,Equity Shares,5000,Market Sale,10-Jun-2020 11:53
97,97,INDUSINDBK,Indusind Bank Limited,Indusind International Holdings Ltd,Promoters,9.6,500000,230956419,Buy,Equity Shares,67075939,Market Purchase,10-Jun-2020 15:40
98,98,INFY,Infosys Limited,Karmesh Gul Vaswani,Employees/Designated Employees,0.0,10150,7046257,Buy,ADR/GDR/FCCB,13625,ESOP,09-Jun-2020 20:41
99,99,INFY,Infosys Limited,Jayachandran Nair,Employees/Designated Employees,0.0,1920,1332888,Sell,ADR/GDR/FCCB,10306,ESOP,09-Jun-2020 20:41
100,100,INFY,Infosys Limited,Dinesh Bajaj,Employees/Designated Employees,0.0,2600,1804952,Sell,ADR/GDR/FCCB,27239,ESOP,11-Jun-2020 20:59
101,101,INFY,Infosys Limited,Jayachandran Nair,Employees/Designated Employees,0.0,4650,3228088,Buy,ADR/GDR/FCCB,12226,ESOP,09-Jun-2020 20:41
102,102,INFY,Infosys Limited,Ajay Vij,Employees/Designated Employees,0.0,3565,2474867,Sell,ADR/GDR/FCCB,9006,ESOP,09-Jun-2020 20:41
103,103,INFY,Infosys Limited,Ajay Vij,Employees/Designated Employees,0.0,6550,4547092,Buy,ADR/GDR/FCCB,12571,ESOP,09-Jun-2020 20:41
104,104,INFY,Infosys Limited,Narayan Vijay Sundaresan,Employees/Designated Employees,0.0,1716,1191268,Sell,ADR/GDR/FCCB,1900,ESOP,09-Jun-2020 20:41
105,105,INFY,Infosys Limited,Dinesh Bajaj,Employees/Designated Employees,0.0,6800,4720645,Buy,ADR/GDR/FCCB,29839,ESOP,09-Jun-2020 20:41
106,106,INFY,Infosys Limited,Jasmeet Singh,Employees/Designated Employees,0.0,2715,1884787,Sell,ADR/GDR/FCCB,13256,ESOP,09-Jun-2020 20:41
107,107,INFY,Infosys Limited,Vivek Sharma,Employees/Designated Employees,0.0,2210,1534209,Sell,ADR/GDR/FCCB,8461,ESOP,09-Jun-2020 20:41
108,108,INFY,Infosys Limited,Vivek Sharma,Employees/Designated Employees,0.0,4300,2985114,Buy,ADR/GDR/FCCB,10671,ESOP,09-Jun-2020 20:41
109,109,INFY,Infosys Limited,Anand Swaminathan,Employees/Designated Employees,0.0,2500,1735531,Sell,ADR/GDR/FCCB,33005,ESOP,09-Jun-2020 20:41
110,110,INFY,Infosys Limited,Infosys Employee Benefits Trust,Other,0.43,2432,1706722,Sell,Equity Shares,17810865,Market Sale,09-Jun-2020 20:41
111,111,INFY,Infosys Limited,Ramadas Kamath U.,Employees/Designated Employees,0.0,8000,5594800,Sell,Equity Shares,110,Market Sale,09-Jun-2020 20:41
112,112,INFY,Infosys Limited,Mohit Joshi,Employees/Designated Employees,0.0,33426,23204750,Buy,ADR/GDR/FCCB,95643,ESOP,09-Jun-2020 20:41
113,113,INFY,Infosys Limited,Mohit Joshi,Employees/Designated Employees,0.0,18000,12495826,Sell,ADR/GDR/FCCB,77643,ESOP,09-Jun-2020 20:41
114,114,INFY,Infosys Limited,Andrew Groth,Employees/Designated Employees,0.0,4650,3228088,Buy,ADR/GDR/FCCB,17329,ESOP,09-Jun-2020 20:41
115,115,INFY,Infosys Limited,Andrew Groth,Employees/Designated Employees,0.0,4650,3228088,Sell,ADR/GDR/FCCB,12679,ESOP,09-Jun-2020 20:41
116,116,INFY,Infosys Limited,Jasmeet Singh,Employees/Designated Employees,0.0,5326,3697376,Buy,ADR/GDR/FCCB,15971,ESOP,09-Jun-2020 20:41
117,117,INFY,Infosys Limited,Scott Sorokin,Employees/Designated Employees,0.0,8950,6213202,Sell,ADR/GDR/FCCB,0,ESOP,09-Jun-2020 20:41
118,118,INFY,Infosys Limited,Anand Swaminathan,Employees/Designated Employees,0.0,6526,4530431,Buy,ADR/GDR/FCCB,35505,ESOP,09-Jun-2020 20:41
119,119,INFY,Infosys Limited,Scott Sorokin,Employees/Designated Employees,0.0,8950,6213202,Buy,ADR/GDR/FCCB,8950,ESOP,09-Jun-2020 20:41
120,120,INFY,Infosys Limited,Vijayeendra S. Purohit,Employees/Designated Employees,0.0,2500,1787500,Sell,Equity Shares,88098,Market Sale,11-Jun-2020 21:21
121,121,INFY,Infosys Limited,Karmesh Gul Vaswani,Employees/Designated Employees,0.0,10150,7046257,Sell,ADR/GDR/FCCB,3475,ESOP,09-Jun-2020 20:41
122,122,INFY,Infosys Limited,Vijayeendra S. Purohit,Employees/Designated Employees,0.0,1000,725000,Sell,Equity Shares,87098,Market Sale,11-Jun-2020 21:21
123,123,INFY,Infosys Limited,Narayan Vijay Sundaresan,Employees/Designated Employees,0.0,3616,2510272,Buy,ADR/GDR/FCCB,3616,ESOP,09-Jun-2020 20:41
124,124,INFY,Infosys Limited,Dinesh Bajaj,Employees/Designated Employees,0.0,1971,1804952,Sell,ADR/GDR/FCCB,27868,ESOP,09-Jun-2020 20:41
125,125,JINDALSTEL,Jindal Steel & Power Limited,Danta Enterprises Private Ltd,Promoter Group,6.1,125000,18031250,Pledge Revoke,Equity Shares,62238816,Revokation of Pledge,11-Jun-2020 15:37
126,126,JMFINANCIL,JM Financial Limited,Sonia Dasgupta,Employees/Designated Employees,0.08,212000,12402000,Pledge Revoke,Equity Shares,658122,Revokation of Pledge,11-Jun-2020 15:40
127,127,JMFINANCIL,JM Financial Limited,Sonia Dasgupta,Employees/Designated Employees,0.08,363000,22161150,Pledge Revoke,Equity Shares,658122,Revokation of Pledge,11-Jun-2020 15:40
128,128,JSWENERGY,JSW Energy Limited,GLEBE TRADING PRIVATE LIMITED,Promoter Group,8.85,5896222,276532812,Pledge Revoke,Equity Shares,145332820,Revokation of Pledge,11-Jun-2020 11:59
